OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	taxonomicLevel	trophicMode	guild	trait	growthForm	confidenceRanking	notes	citationSource
63a93c02ecada40a2f2410b26278cca8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	Coniothyrium_multiporum	Coniothyrium	13	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Soft Rot	Microfungus	Highly Probable	NULL	"Duncan CG, Eslyn WE. 1966. Mycologia 58642-664 ((https://doi.org/10.2307/3757045)); Nilsson T. 1973. Studia Forestalia Suecica 104:1-40 ((https://pub.epsilon.slu.se/5711/)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))"
c7b2a0bdfcb1cb963a98a09ae88053ef	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	na	Toxicocladosporium	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	NULL	Microfungus	Probable	Isolated from leaves of Posoqueria and Eucalyptus camaldulensis (occurring within a single small lesion) as well as moldy paint	"Crous PW, et al. 2009. Persoonia 22:83-94 ((https://doi.org/10.3767/003158509X439364))"
8251cfe7246b4754742d05105e79d06d	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
157ceac0157c683d4d831356a9932508	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
7382d7dd4c1a7d84a4dee92975dd74eb	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
556e078dcc6bbf906f57a76ca9309a90	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_charticola	Acremonium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Soft Rot	Microfungus	Possible	"Endophyte detection method-culture (Hanada et al. 2010, Del Olmo-Ruiz & Arnold 2014); Likely opportunistic human pathogen (Irinyi et al. 2015)"	"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Nilsson T. 1973. Studia Forestalia Suecica 104:1-40 ((https://pub.epsilon.slu.se/5711/)); Worrall JJ, et al. 1997. Mycologia 89:199-219 ((https://doi.org/10.2307/3761073)); Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Del Olmo-Ruiz M, Arnold AE. 2014. Mycologia 106:8-21 ((https://doi.org/10.3852/13-098)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53313-337 ((https://doi.org/10.1093/mmy/myv008))"
6d11c028a081a289fdd8b56bf30a7803	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
3a461dcd16cec6ca0036cfdadfdbb664	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
429c2a322767ba7fe4851957515d65f3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	na	na	Sporormiaceae	9	Saprotroph	Dung Saprotroph-Plant Saprotroph	NULL	Microfungus	Probable	"Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
6bfeefe091c677c2c2f3f1a8f99de4c9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
aa28e249f9c08103263a20e88eb3ea60	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
41c917060a4675357e241d242be594b3	Fungi	Chytridiomycota	na	na	na	na	na	na	na	na	na	na	na	na	na	na
b5031e00790813b3f2feda5fb328bfe4	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum	na	na	na	na	na	na	na	na	na
62b4cc11e5eb4a61d149dd88ac3b40a0	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
68ec35e03da4fb50f9116bdf9e568ae3	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ecd549e19f9421433d2a70bb0026c260	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
62135b146f929ec815a350a82c64ff42	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_peruviensis	Wallemia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
6c575a45321ba4c34576b80b46664db4	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
23f1120ba376c602feb276e55508ce8d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	na	na	na	na	na	na	na	na	na	na
911992fa3d264c0b6de113ee03573637	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
991753336a6f839deb307515da519404	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma_sp	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
f87864a94a45dc93108fde18915214e5	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
e0d98d01cfff15e08ed2ac8567e25504	Fungi	Ascomycota	Sordariomycetes	na	na	na	na	na	na	na	na	na	na	na	na	na
88a547c3a337df6662acc9501f4071f7	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
7534b5107ab47901576453174b256cd5	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
0e71f1d204b38dd04cb0b5d77ad579f1	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia_sp	na	na	na	na	na	na	na	na	na
d129cc2453d5574bbfb2a01478e98c8a	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	na	na	na	na	na	na	na	na	na	na
80a5a6f28d6dc4699612826001990d87	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	na	Curvularia	13	Pathotroph	Plant Pathogen	NULL	Microfungus	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
82ec284d98c160b35b80635124c43bf8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	Pleosporales_sp	na	na	na	na	na	na	na	na	na
e0d67be71292d8d5be565efc56c238bf	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Hydropisphaera	Hydropisphaera_sp	Hydropisphaera	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
01bd535eabd2d56274b9237f20e0829f	Fungi	Ascomycota	Sordariomycetes	Xylariales	Leptosilliaceae	Leptosillia	Leptosillia_sp	na	na	na	na	na	na	na	na	na
f52a7c892f5d1a1bd24cda244d37ceb8	Fungi	Ascomycota	Dothideomycetes	na	na	na	na	na	na	na	na	na	na	na	na	na
b45795c1b572abf93b7aa8ffaae37e5b	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
f4c3aa41b99c66d923ac6d24afdc6246	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Saturnispora	Saturnispora_silvae	na	na	na	na	na	na	na	na	na
ed0be4374ebfa37c4d97816f5622d0dc	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	unidentified	Clathraceae_sp	na	na	na	na	na	na	na	na	na
f3bbeed6541984ce16c53bd92d582ccd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	na	na	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
fa17b48afc831ad18c2ad51009da9b54	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
e673133f5b45117b1164c3270ba97f50	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	na	na	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
80644c17528f9021247cb06913943b8e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
c8804b2a552a221c225f0ce579168517	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_intermedia	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-Soil Saprotroph-Undefined Saprotroph	NULL	Dimorphic Yeast	Probable	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	"Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
93e1bb8235c3ef830dcd18ca6e09c272	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ba127c74da1993f604f9eb8980f4f1a6	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
d6b246de46f82a14da2ec76d5168a68a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	na	na	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
e09e4345880059604cb76668eb43cc96	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Starmerella	Starmerella_davenportii	na	na	na	na	na	na	na	na	na
aed8c73221632beb661ebed53b23107c	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
eacae7c952d28aad2c28efab12d5645e	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
4431a116c60b0afb03342f2ff0026991	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
ae6b98216a656178125c794c2df8da5e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Hortaea	Hortaea_werneckii	Hortaea	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
a09c06d78346c0e8867be0f526e67939	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
367e98789f6af4ca625e3a71775f0bd7	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
0f8620c9c5200ab7cce5ef9ca56483cd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	Articulospora_proliferata	Articulospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
9d0b2fd9de984bdce6b21a2869160acf	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
e6f213ddb15ac6c68b557034fc1aa151	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Ophioceraceae	Ophioceras	Ophioceras_leptosporum	Ophioceras	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
c5c49efb6df24b770c298278014362d3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Pseudolophiostoma	Pseudolophiostoma_mangiferae	Lophiostomataceae	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	Saprobic or necrotrophic on herbaceous and woody stems (Cannon & Kirk 2007)	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
5efc1216972d88ca3f26b6bad60d62e9	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
0c06aec68c01ab1065638fcf3e99d1f3	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
34af6fbeb8ccb9842e3ff448e3fd4653	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neopyrenochaetaceae	Neopyrenochaeta	na	na	na	na	na	na	na	na	na	na
b041480b39af4400af0aae20e7f71db8	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
07cd5b056b8c081bfff3b27478379a27	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
f025256c44dd3fd3255101da4d2618a1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	na	Phaeosphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
d0f0282946b3bfc901f055d967231fcc	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma_sp	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
8593e93ab8e8ca6d910491ff4017c05b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma_sp	Neosetophoma	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
83d95e2f0c89fa9a1d48e44c8676583d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
ab052b48e848f2a7e549cdade3efedf5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	na	na	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
f88d9001e10f6d37672514972e6a199e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-Soil Saprotroph-Undefined Saprotroph	NULL	Dimorphic Yeast	Probable	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	"Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
988e9c5dcf528acff24ec676076fd9bc	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
59d7af6220c5c584b941c23016950edd	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	Pleurostomataceae	Pleurostoma	Pleurostoma_ootheca	Pleurostoma	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
b042eca43c2d963fe53835cf7ed69abe	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	na	na	Phaeosphaeriaceae	9	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	NULL	Microfungus	Probable	"Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
6932778dfbe5b641bc6a38ae5a0c0132	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_minimoides	Sporormiella	13	Saprotroph	Dung Saprotroph-Endophyte-Lichen Parasite	NULL	Microfungus	Probable	NULL	"Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net/))"
69eb1f310bb46b29edf52131ecaf11c5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_eriocamporesii	Clonostachys	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
1f0e32b237376289d0ba4caf831e33e2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	na	na	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	NULL	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	Possible	"Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)"	"Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)"
42e5c40bca15e0c954c8687956dd282c	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
1f7883d57b0174aa1151c2acc746dcf8	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	na	na	Caliciaceae	9	Pathotroph-Saprotroph-Symbiotroph	Lichenized	NULL	Thallus	Probable	"Almost all lichen-forming with Trebouxia photobionts on bark and dead wood, rarely saprobic or lichenicolous (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
4c001661729b5922e3614fa4e9eb29c0	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Neophaeococcomyces	na	na	na	na	na	na	na	na	na	na
404ac06de8c36395e6e4a1b12aed8c5c	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	na	Lasiodiplodia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
aacbe7c74ad78e27432f68d902976095	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	na	na	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
7c15dfe601164783c9d5e715ee58d236	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	Dothiorella_dulcispinae	Dothiorella	13	Pathotroph	Plant Pathogen	NULL	Microfungus	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
167423ffa2a341e78938ccda6d0843ed	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parapyrenochaetaceae	Quixadomyces	Quixadomyces_hongheensis	na	na	na	na	na	na	na	na	na
c8706471dceb44a9bfac046b5bd4ad08	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	Malassezia	13	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	NULL	Facultative Yeast	Probable	A lipid-dependent fungus growing on the sebaceous areas of human skin that may cause or exacerbate several skin diseases (Pityrosporum is a synonym that has been used for the yeast forms)	"Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Findley K, et al. 2013. Nature 498:367-370 ((https://doi.org/10.1038/nature12171))"
765ea6c38aa515aec1d8493168bf643f	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
afe5a1ee58e1f2c40b525a847d49b3fa	Fungi	Ascomycota	na	na	na	na	na	na	na	na	na	na	na	na	na	na
478c43307503f4364bc0e46f6b20480e	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Barriopsis	na	Barriopsis	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
33af33508a5a130e70fdfb49a8ca0e98	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
017d925ad40738d84ee30d8ad3f195ce	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Aplosporellaceae	Aplosporella	na	Aplosporella	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ce40d8816cd9ee94fce3bb50c0df49b5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_sydowiorum	Wickerhamomyces	13	Saprotroph	Undefined Saprotroph	NULL	Yeast	Probable	NULL	"Kurtzman CP, et al. 2008. FEMS Yeast Research 8:939-954 ((https://doi.org/10.1111/j.1567-1364.2008.00419.x))"
143f586195780f290efe65ebfcbb650e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	na	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Endosymbiont-Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Yeast	Probable	Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)	"Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego (ISBN: 9780444521491); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); The American Phytopathological Society Common Names of Plant Diseases ((https://www.apsnet.org/edcenter/resources/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))"
